Fecha,Precio Diario del Dólar-EUA,Precio
11/23/2021,Compra,24.1088
11/24/2021,Compra,24.1101
11/25/2021,Compra,24.1131
11/26/2021,Compra,24.1151
11/29/2021,Compra,24.1235
11/30/2021,Compra,24.1235
12/1/2021,Compra,24.1290
12/2/2021,Compra,24.1406
12/3/2021,Compra,24.1472
12/6/2021,Compra,24.1617
12/7/2021,Compra,24.1701
12/8/2021,Compra,24.1828
12/9/2021,Compra,24.1898
12/10/2021,Compra,24.2041
12/13/2021,Compra,24.2136
12/14/2021,Compra,24.2225
12/15/2021,Compra,24.2320
12/16/2021,Compra,24.2588
12/17/2021,Compra,24.2717
12/20/2021,Compra,24.2925
12/21/2021,Compra,24.3016
12/22/2021,Compra,24.3029
12/23/2021,Compra,24.3016
12/24/2021,Compra,24.3054
12/27/2021,Compra,24.3022
12/28/2021,Compra,24.3027
12/29/2021,Compra,24.3094
12/30/2021,Compra,24.3223
12/31/2021,Compra,24.3454
1/3/2022,Compra,24.3454
1/4/2022,Compra,24.3488
1/5/2022,Compra,24.3560
1/6/2022,Compra,24.3654
1/7/2022,Compra,24.3858
1/10/2022,Compra,24.3962
1/11/2022,Compra,24.4130
1/12/2022,Compra,24.4233
1/13/2022,Compra,24.4279
1/14/2022,Compra,24.4319
1/17/2022,Compra,24.4409
1/18/2022,Compra,24.4484
1/19/2022,Compra,24.4557
1/20/2022,Compra,24.4601
1/21/2022,Compra,24.4635
1/24/2022,Compra,24.4666
1/25/2022,Compra,24.4698
1/26/2022,Compra,24.4739
1/27/2022,Compra,24.4756
1/28/2022,Compra,24.4773
1/31/2022,Compra,24.4791
2/1/2022,Compra,24.4801
2/2/2022,Compra,24.4798
2/3/2022,Compra,24.4813
2/4/2022,Compra,24.4831
2/7/2022,Compra,24.4849
2/8/2022,Compra,24.4869
2/9/2022,Compra,24.4888
2/10/2022,Compra,24.4903
2/11/2022,Compra,24.4919
2/14/2022,Compra,24.4932
2/15/2022,Compra,24.4946
2/16/2022,Compra,24.4961
2/17/2022,Compra,24.4964
2/18/2022,Compra,24.4968
2/21/2022,Compra,24.4969
2/22/2022,Compra,24.4969
2/23/2022,Compra,24.4968
2/24/2022,Compra,24.4967
2/25/2022,Compra,24.4966
2/28/2022,Compra,24.4965
3/1/2022,Compra,24.4962
3/2/2022,Compra,24.4959
3/3/2022,Compra,24.4958
3/4/2022,Compra,24.4956
3/7/2022,Compra,24.4956
3/8/2022,Compra,24.3492
3/9/2022,Compra,24.3463
3/10/2022,Compra,24.3432
3/11/2022,Compra,24.3401
3/14/2022,Compra,24.3397
3/15/2022,Compra,24.3393
3/16/2022,Compra,24.3376
3/17/2022,Compra,24.3358
3/18/2022,Compra,24.3383
3/21/2022,Compra,24.3407
3/22/2022,Compra,24.3433
3/23/2022,Compra,24.3433
3/24/2022,Compra,24.3433
3/25/2022,Compra,24.3433
3/28/2022,Compra,24.3427
3/29/2022,Compra,24.3420
3/30/2022,Compra,24.3414
3/31/2022,Compra,24.3406
4/1/2022,Compra,24.3398
4/4/2022,Compra,24.3389
4/5/2022,Compra,24.3380
4/6/2022,Compra,24.3377
4/7/2022,Compra,24.3375
4/8/2022,Compra,24.3373
4/11/2022,Compra,24.3366
4/12/2022,Compra,24.3358
4/18/2022,Compra,24.3351
4/19/2022,Compra,24.3344
4/20/2022,Compra,24.3338
4/21/2022,Compra,24.3344
4/22/2022,Compra,24.3351
4/25/2022,Compra,24.3364
4/26/2022,Compra,24.3372
4/27/2022,Compra,24.3390
4/28/2022,Compra,24.3413
4/29/2022,Compra,24.3436
5/3/2022,Compra,24.3447
5/4/2022,Compra,24.3438
5/5/2022,Compra,24.3470
5/6/2022,Compra,24.3517
5/9/2022,Compra,24.3565
5/10/2022,Compra,24.3604
5/11/2022,Compra,24.3644
5/12/2022,Compra,24.3685
5/13/2022,Compra,24.3736
5/16/2022,Compra,24.3790
1/3/2000,Venta,14.6800
1/4/2000,Venta,14.6900
1/5/2000,Venta,14.6900
1/6/2000,Venta,14.6900
1/7/2000,Venta,14.7000
1/10/2000,Venta,14.6900
1/11/2000,Venta,14.6900
1/12/2000,Venta,14.7100
1/13/2000,Venta,14.7100
1/14/2000,Venta,14.7100
1/17/2000,Venta,14.7200
1/18/2000,Venta,14.7100
1/19/2000,Venta,14.7400
1/20/2000,Venta,14.7300
1/21/2000,Venta,14.7300
1/24/2000,Venta,14.7300
1/25/2000,Venta,14.7300
1/26/2000,Venta,14.7500
1/27/2000,Venta,14.7500
1/28/2000,Venta,14.7500
1/31/2000,Venta,14.7600
2/1/2000,Venta,14.7500
2/2/2000,Venta,14.7700
2/3/2000,Venta,14.7700
2/4/2000,Venta,14.7700
2/7/2000,Venta,14.7700
2/8/2000,Venta,14.7800
2/9/2000,Venta,14.7900
2/10/2000,Venta,14.7920
2/11/2000,Venta,14.7844
2/14/2000,Venta,14.7909
2/15/2000,Venta,14.7919
2/16/2000,Venta,14.7867
2/17/2000,Venta,14.7896
2/18/2000,Venta,14.8004
2/21/2000,Venta,14.7949
2/22/2000,Venta,14.7989
2/23/2000,Venta,14.7989
2/24/2000,Venta,14.7927
2/25/2000,Venta,14.7991
2/28/2000,Venta,14.8033
2/29/2000,Venta,14.8033
3/1/2000,Venta,14.8019
3/2/2000,Venta,14.8000
3/3/2000,Venta,14.8053
3/6/2000,Venta,14.8157
3/7/2000,Venta,14.8023
3/8/2000,Venta,14.8216
3/9/2000,Venta,14.8232
3/10/2000,Venta,14.8189
3/13/2000,Venta,14.8241
3/14/2000,Venta,14.8172
3/15/2000,Venta,14.8283
3/16/2000,Venta,14.8281
3/17/2000,Venta,14.8303
3/20/2000,Venta,14.8307
3/21/2000,Venta,14.8218
3/22/2000,Venta,14.8381
3/23/2000,Venta,14.8291
3/24/2000,Venta,14.8375
3/27/2000,Venta,14.8387
3/28/2000,Venta,14.8333
3/29/2000,Venta,14.8429
3/30/2000,Venta,14.8457
3/31/2000,Venta,14.8458
4/3/2000,Venta,14.8500
4/4/2000,Venta,14.8503
4/5/2000,Venta,14.8596
4/6/2000,Venta,14.8609
4/7/2000,Venta,14.8551
4/10/2000,Venta,14.8662
4/11/2000,Venta,14.8649
4/12/2000,Venta,14.8651
4/13/2000,Venta,14.8699
4/17/2000,Venta,14.8730
4/18/2000,Venta,14.8693
4/19/2000,Venta,14.8710
4/24/2000,Venta,14.9129
4/25/2000,Venta,14.9095
4/26/2000,Venta,14.8830
4/27/2000,Venta,14.8847
4/28/2000,Venta,14.8718
5/1/2000,Venta,14.9639
5/2/2000,Venta,14.9085
5/3/2000,Venta,14.9051
5/4/2000,Venta,14.9083
5/5/2000,Venta,14.9025
5/8/2000,Venta,14.9021
5/9/2000,Venta,14.9367
5/10/2000,Venta,14.9339
5/11/2000,Venta,14.9276
5/12/2000,Venta,14.9374
5/15/2000,Venta,14.9336
5/16/2000,Venta,14.9518
5/17/2000,Venta,14.9459
5/18/2000,Venta,14.9470
5/19/2000,Venta,14.9363
5/22/2000,Venta,14.9598
5/23/2000,Venta,14.9623
5/24/2000,Venta,14.9483
5/25/2000,Venta,14.9481
5/26/2000,Venta,14.9661
5/29/2000,Venta,14.9615
5/30/2000,Venta,14.9737
5/31/2000,Venta,14.9597
6/1/2000,Venta,14.9639
6/2/2000,Venta,14.9605
6/5/2000,Venta,14.9726
6/6/2000,Venta,14.9725
6/7/2000,Venta,14.9687
6/8/2000,Venta,14.9621
6/9/2000,Venta,14.9645
6/12/2000,Venta,14.9637
6/13/2000,Venta,14.9631
6/14/2000,Venta,14.9573
6/15/2000,Venta,14.9642
6/16/2000,Venta,14.9652
6/19/2000,Venta,14.9728
6/20/2000,Venta,14.9670
6/21/2000,Venta,14.9688
6/22/2000,Venta,14.9719
6/23/2000,Venta,14.9675
6/26/2000,Venta,14.9703
6/27/2000,Venta,14.9897
6/28/2000,Venta,15.0015
6/29/2000,Venta,14.9917
6/30/2000,Venta,14.9931
7/3/2000,Venta,14.9907
7/4/2000,Venta,15.0262
7/5/2000,Venta,15.0334
7/6/2000,Venta,15.0196
7/7/2000,Venta,15.0108
7/10/2000,Venta,15.0099
7/11/2000,Venta,15.0187
7/12/2000,Venta,15.0146
7/13/2000,Venta,15.0225
7/14/2000,Venta,15.0129
7/17/2000,Venta,15.0200
7/18/2000,Venta,15.0322
7/19/2000,Venta,15.0280
7/20/2000,Venta,15.0242
7/21/2000,Venta,15.0400
7/24/2000,Venta,15.0304
7/25/2000,Venta,15.0469
7/26/2000,Venta,15.0517
7/27/2000,Venta,15.0511
7/28/2000,Venta,15.0450
7/31/2000,Venta,15.0554
8/1/2000,Venta,15.0555
8/2/2000,Venta,15.0626
8/3/2000,Venta,15.0515
8/4/2000,Venta,15.0582
8/7/2000,Venta,15.0592
8/8/2000,Venta,15.0543
8/9/2000,Venta,15.0538
8/10/2000,Venta,15.0670
8/11/2000,Venta,15.0694
8/14/2000,Venta,15.0752
8/15/2000,Venta,15.0874
8/16/2000,Venta,15.0939
8/17/2000,Venta,15.0907
8/18/2000,Venta,15.0872
8/21/2000,Venta,15.1035
8/22/2000,Venta,15.1052
8/23/2000,Venta,15.0946
8/24/2000,Venta,15.0944
8/25/2000,Venta,15.0913
8/28/2000,Venta,15.0984
8/29/2000,Venta,15.0971
8/30/2000,Venta,15.1056
8/31/2000,Venta,15.1032
9/1/2000,Venta,15.1104
9/4/2000,Venta,15.1121
9/5/2000,Venta,15.1323
9/6/2000,Venta,15.1303
9/7/2000,Venta,15.1289
9/8/2000,Venta,15.1383
9/11/2000,Venta,15.1389
9/12/2000,Venta,15.1493
9/13/2000,Venta,15.1460
9/14/2000,Venta,15.1503
9/18/2000,Venta,15.1503
9/19/2000,Venta,15.1532
9/20/2000,Venta,15.1492
9/21/2000,Venta,15.1729
9/22/2000,Venta,15.1789
9/25/2000,Venta,15.1873
9/26/2000,Venta,15.1844
9/27/2000,Venta,15.1921
9/28/2000,Venta,15.1898
9/29/2000,Venta,15.1908
10/2/2000,Venta,15.2029
10/4/2000,Venta,15.1733
10/5/2000,Venta,15.1822
10/6/2000,Venta,15.1800
10/9/2000,Venta,15.1799
10/10/2000,Venta,15.1908
10/11/2000,Venta,15.2013
10/13/2000,Venta,15.2147
10/16/2000,Venta,15.2140
10/17/2000,Venta,15.2077
10/18/2000,Venta,15.2141
10/19/2000,Venta,15.2090
10/20/2000,Venta,15.2289
10/23/2000,Venta,15.2281
10/24/2000,Venta,15.2263
10/25/2000,Venta,15.2212
10/26/2000,Venta,15.2266
10/27/2000,Venta,15.2490
10/30/2000,Venta,15.2488
10/31/2000,Venta,15.2502
11/1/2000,Venta,15.2455
11/2/2000,Venta,15.2456
11/3/2000,Venta,15.2612
11/6/2000,Venta,15.2671
11/7/2000,Venta,15.2679
11/8/2000,Venta,15.2628
11/9/2000,Venta,15.2627
11/10/2000,Venta,15.2504
11/13/2000,Venta,15.2631
11/14/2000,Venta,15.2693
11/15/2000,Venta,15.2548
11/16/2000,Venta,15.2582
11/17/2000,Venta,15.2669
11/20/2000,Venta,15.2616
11/21/2000,Venta,15.2766
11/22/2000,Venta,15.2729
11/23/2000,Venta,15.2279
11/24/2000,Venta,15.2906
11/27/2000,Venta,15.2828
11/28/2000,Venta,15.2922
11/29/2000,Venta,15.2938
11/30/2000,Venta,15.2837
12/1/2000,Venta,15.3085
12/4/2000,Venta,15.3003
12/5/2000,Venta,15.3201
12/6/2000,Venta,15.3081
12/7/2000,Venta,15.3154
12/8/2000,Venta,15.3033
12/11/2000,Venta,15.2981
12/12/2000,Venta,15.3034
12/13/2000,Venta,15.3022
12/14/2000,Venta,15.3056
12/15/2000,Venta,15.2963
12/18/2000,Venta,15.3099
12/19/2000,Venta,15.3124
12/20/2000,Venta,15.3039
12/21/2000,Venta,15.3154
12/22/2000,Venta,15.3153
12/26/2000,Venta,15.3127
12/27/2000,Venta,15.3190
12/28/2000,Venta,15.3161
12/29/2000,Venta,15.3220
1/2/2001,Venta,15.3050
1/3/2001,Venta,15.3195
1/4/2001,Venta,15.2814
1/5/2001,Venta,15.3040
1/8/2001,Venta,15.3124
1/9/2001,Venta,15.3158
1/10/2001,Venta,15.3128
1/11/2001,Venta,15.3083
1/12/2001,Venta,15.3218
1/15/2001,Venta,15.3168
1/16/2001,Venta,15.3217
1/17/2001,Venta,15.3208
1/18/2001,Venta,15.3118
1/19/2001,Venta,15.3379
1/22/2001,Venta,15.3238
1/23/2001,Venta,15.3405
1/24/2001,Venta,15.3491
1/25/2001,Venta,15.3414
1/26/2001,Venta,15.3462
1/29/2001,Venta,15.3525
1/30/2001,Venta,15.3684
1/31/2001,Venta,15.3636
2/1/2001,Venta,15.3591
2/2/2001,Venta,15.3737
2/5/2001,Venta,15.3627
2/6/2001,Venta,15.3805
2/7/2001,Venta,15.3717
2/8/2001,Venta,15.3766
2/9/2001,Venta,15.3780
2/12/2001,Venta,15.3742
2/13/2001,Venta,15.3864
2/14/2001,Venta,15.3728
2/15/2001,Venta,15.3719
2/16/2001,Venta,15.3700
2/19/2001,Venta,15.3834
2/20/2001,Venta,15.3995
2/21/2001,Venta,15.3834
2/22/2001,Venta,15.3916
2/23/2001,Venta,15.4039
2/26/2001,Venta,15.3963
2/27/2001,Venta,15.4117
2/28/2001,Venta,15.4078
3/1/2001,Venta,15.4077
3/2/2001,Venta,15.4069
3/5/2001,Venta,15.4145
3/6/2001,Venta,15.4004
3/7/2001,Venta,15.4164
3/8/2001,Venta,15.4171
3/9/2001,Venta,15.4171
3/13/2001,Venta,15.4207
3/14/2001,Venta,15.4217
3/15/2001,Venta,15.4185
3/16/2001,Venta,15.4092
3/17/2001,Venta,15.4295
3/19/2001,Venta,15.4316
3/20/2001,Venta,15.4449
3/21/2001,Venta,15.4294
3/22/2001,Venta,15.4372
3/23/2001,Venta,15.4271
3/26/2001,Venta,15.4451
3/27/2001,Venta,15.4648
3/28/2001,Venta,15.4653
3/29/2001,Venta,15.4522
3/30/2001,Venta,15.4659
4/2/2001,Venta,15.4714
4/3/2001,Venta,15.4618
4/4/2001,Venta,15.4767
4/5/2001,Venta,15.4811
4/6/2001,Venta,15.4779
4/9/2001,Venta,15.4732
4/10/2001,Venta,15.5165
4/11/2001,Venta,15.4839
4/16/2001,Venta,15.5000
4/17/2001,Venta,15.5151
4/18/2001,Venta,15.4712
4/19/2001,Venta,15.5033
4/20/2001,Venta,15.4739
4/23/2001,Venta,15.4975
4/24/2001,Venta,15.4934
4/25/2001,Venta,15.4978
4/26/2001,Venta,15.5161
4/27/2001,Venta,15.5129
4/30/2001,Venta,15.5065
5/2/2001,Venta,15.5243
5/3/2001,Venta,15.5146
5/4/2001,Venta,15.5207
5/7/2001,Venta,15.5384
5/8/2001,Venta,15.5398
5/9/2001,Venta,15.5380
5/10/2001,Venta,15.5131
5/11/2001,Venta,15.5454
5/14/2001,Venta,15.5426
5/15/2001,Venta,15.5549
5/16/2001,Venta,15.5206
5/17/2001,Venta,15.5417
5/18/2001,Venta,15.5610
5/21/2001,Venta,15.5544
5/22/2001,Venta,15.5371
5/23/2001,Venta,15.5559
5/24/2001,Venta,15.5548
5/25/2001,Venta,15.5606
5/28/2001,Venta,15.5709
5/29/2001,Venta,15.5723
5/30/2001,Venta,15.5623
5/31/2001,Venta,15.5614
6/1/2001,Venta,15.5969
6/4/2001,Venta,15.5909
6/5/2001,Venta,15.5989
6/6/2001,Venta,15.5898
6/7/2001,Venta,15.5985
6/8/2001,Venta,15.6076
6/11/2001,Venta,15.6099
6/12/2001,Venta,15.6127
6/13/2001,Venta,15.6056
6/14/2001,Venta,15.5897
6/15/2001,Venta,15.6164
6/18/2001,Venta,15.6312
6/19/2001,Venta,15.6341
6/20/2001,Venta,15.6078
6/21/2001,Venta,15.6230
6/22/2001,Venta,15.6281
6/25/2001,Venta,15.6335
6/26/2001,Venta,15.6333
6/27/2001,Venta,15.6271
6/28/2001,Venta,15.6321
6/29/2001,Venta,15.6470
7/3/2001,Venta,15.6550
7/4/2001,Venta,15.6474
7/5/2001,Venta,15.6526
7/6/2001,Venta,15.6667
7/9/2001,Venta,15.6687
7/10/2001,Venta,15.6694
7/11/2001,Venta,15.6669
7/12/2001,Venta,15.6741
7/13/2001,Venta,15.6787
7/16/2001,Venta,15.6690
7/17/2001,Venta,15.6755
7/18/2001,Venta,15.6791
7/19/2001,Venta,15.6801
7/20/2001,Venta,15.6740
7/23/2001,Venta,15.6887
7/24/2001,Venta,15.6792
7/25/2001,Venta,15.6766
7/26/2001,Venta,15.6750
7/27/2001,Venta,15.6872
7/30/2001,Venta,15.6813
7/31/2001,Venta,15.6813
8/1/2001,Venta,15.6813
8/2/2001,Venta,15.6939
8/3/2001,Venta,15.6967
8/6/2001,Venta,15.6985
8/7/2001,Venta,15.7035
8/8/2001,Venta,15.6992
8/9/2001,Venta,15.6973
8/10/2001,Venta,15.7142
8/13/2001,Venta,15.7019
8/14/2001,Venta,15.7061
8/15/2001,Venta,15.6960
8/16/2001,Venta,15.6931
8/17/2001,Venta,15.7108
8/20/2001,Venta,15.7094
8/21/2001,Venta,15.7324
8/22/2001,Venta,15.7219
8/23/2001,Venta,15.7203
8/24/2001,Venta,15.7221
8/27/2001,Venta,15.7113
8/28/2001,Venta,15.7220
8/29/2001,Venta,15.7107
8/30/2001,Venta,15.7173
8/31/2001,Venta,15.7240
9/3/2001,Venta,15.7399
9/4/2001,Venta,15.7407
9/5/2001,Venta,15.7261
9/6/2001,Venta,15.7273
9/7/2001,Venta,15.7674
9/10/2001,Venta,15.7650
9/11/2001,Venta,15.7565
9/12/2001,Venta,15.7498
9/13/2001,Venta,15.7460
9/14/2001,Venta,15.7726
9/17/2001,Venta,15.7665
9/18/2001,Venta,15.7651
9/19/2001,Venta,15.7794
9/20/2001,Venta,15.7679
9/21/2001,Venta,15.7769
9/24/2001,Venta,15.7814
9/25/2001,Venta,15.7792
9/26/2001,Venta,15.7735
9/27/2001,Venta,15.7871
9/28/2001,Venta,15.8319
10/1/2001,Venta,15.7834
10/2/2001,Venta,15.8193
10/4/2001,Venta,15.8085
10/5/2001,Venta,15.7932
10/8/2001,Venta,15.8490
10/9/2001,Venta,15.8361
10/10/2001,Venta,15.8342
10/11/2001,Venta,15.8390
10/15/2001,Venta,15.8387
10/16/2001,Venta,15.8755
10/17/2001,Venta,15.8528
10/18/2001,Venta,15.8619
10/19/2001,Venta,15.8702
10/23/2001,Venta,15.8748
10/24/2001,Venta,15.8988
10/25/2001,Venta,15.8947
10/26/2001,Venta,15.8990
10/29/2001,Venta,15.8992
10/30/2001,Venta,15.9118
10/31/2001,Venta,15.9173
11/1/2001,Venta,15.9241
11/2/2001,Venta,15.9394
11/5/2001,Venta,15.9386
11/6/2001,Venta,15.9324
11/7/2001,Venta,15.9429
11/8/2001,Venta,15.9471
11/9/2001,Venta,15.9544
11/12/2001,Venta,15.9622
11/13/2001,Venta,15.9679
11/14/2001,Venta,15.9568
11/15/2001,Venta,15.9922
11/16/2001,Venta,15.9817
11/19/2001,Venta,15.9740
11/20/2001,Venta,15.9888
11/21/2001,Venta,16.0028
11/22/2001,Venta,15.9918
11/23/2001,Venta,16.0034
11/27/2001,Venta,15.9870
11/28/2001,Venta,16.0111
11/29/2001,Venta,16.0119
11/30/2001,Venta,16.0406
12/3/2001,Venta,16.0343
12/4/2001,Venta,16.0240
12/5/2001,Venta,16.0183
12/6/2001,Venta,16.0315
12/7/2001,Venta,16.0409
12/10/2001,Venta,16.0447
12/11/2001,Venta,16.0445
12/12/2001,Venta,16.0399
12/13/2001,Venta,16.0552
12/14/2001,Venta,16.0673
12/17/2001,Venta,16.0478
12/18/2001,Venta,16.0637
12/19/2001,Venta,16.0446
12/20/2001,Venta,16.0573
12/21/2001,Venta,16.0838
12/24/2001,Venta,16.0550
12/26/2001,Venta,16.0489
12/27/2001,Venta,16.0409
12/28/2001,Venta,16.0721
12/31/2001,Venta,16.0775
1/2/2002,Venta,16.0775
1/3/2002,Venta,16.0629
1/4/2002,Venta,16.0827
1/7/2002,Venta,16.0876
1/8/2002,Venta,16.1193
1/9/2002,Venta,16.1118
1/10/2002,Venta,16.1133
1/11/2002,Venta,16.1019
1/14/2002,Venta,16.1115
1/15/2002,Venta,16.1470
1/16/2002,Venta,16.1369
1/17/2002,Venta,16.1277
1/18/2002,Venta,16.1310
1/21/2002,Venta,16.1297
1/22/2002,Venta,16.1648
1/23/2002,Venta,16.1483
1/24/2002,Venta,16.1583
1/25/2002,Venta,16.1590
1/28/2002,Venta,16.1609
1/29/2002,Venta,16.2035
1/30/2002,Venta,16.1796
1/31/2002,Venta,16.1904
2/1/2002,Venta,16.1904
2/4/2002,Venta,16.1936
2/5/2002,Venta,16.2173
2/6/2002,Venta,16.2371
2/7/2002,Venta,16.2189
2/8/2002,Venta,16.2293
2/11/2002,Venta,16.2213
2/12/2002,Venta,16.2716
2/13/2002,Venta,16.2419
2/14/2002,Venta,16.2457
2/15/2002,Venta,16.2516
2/18/2002,Venta,16.2454
2/19/2002,Venta,16.2670
2/20/2002,Venta,16.2603
2/21/2002,Venta,16.2637
2/22/2002,Venta,16.2619
2/25/2002,Venta,16.2610
2/26/2002,Venta,16.2827
2/27/2002,Venta,16.2762
2/28/2002,Venta,16.2829
3/1/2002,Venta,16.2803
3/4/2002,Venta,16.2819
3/5/2002,Venta,16.3190
3/6/2002,Venta,16.3103
3/7/2002,Venta,16.2973
3/8/2002,Venta,16.3031
3/11/2002,Venta,16.3099
3/12/2002,Venta,16.3220
3/13/2002,Venta,16.3290
3/14/2002,Venta,16.3098
3/15/2002,Venta,16.3201
3/18/2002,Venta,16.3422
3/19/2002,Venta,16.3576
3/20/2002,Venta,16.3383
3/21/2002,Venta,16.3368
3/22/2002,Venta,16.3397
3/25/2002,Venta,16.3618
3/26/2002,Venta,16.3490
3/27/2002,Venta,16.3638
4/1/2002,Venta,16.3508
4/2/2002,Venta,16.3745
4/3/2002,Venta,16.3553
4/4/2002,Venta,16.3799
4/5/2002,Venta,16.3876
4/8/2002,Venta,16.3901
4/9/2002,Venta,16.3975
4/10/2002,Venta,16.3885
4/11/2002,Venta,16.4284
4/12/2002,Venta,16.4126
4/16/2002,Venta,16.4101
4/17/2002,Venta,16.3912
4/18/2002,Venta,16.4019
4/19/2002,Venta,16.4103
4/22/2002,Venta,16.4323
4/23/2002,Venta,16.4297
4/24/2002,Venta,16.4264
4/25/2002,Venta,16.4159
4/26/2002,Venta,16.4285
4/29/2002,Venta,16.4329
4/30/2002,Venta,16.4414
5/2/2002,Venta,16.4392
5/3/2002,Venta,16.4419
5/6/2002,Venta,16.4608
5/7/2002,Venta,16.4622
5/8/2002,Venta,16.4618
5/9/2002,Venta,16.4552
5/10/2002,Venta,16.4580
5/13/2002,Venta,16.4795
5/14/2002,Venta,16.5057
5/15/2002,Venta,16.4605
5/16/2002,Venta,16.4657
5/17/2002,Venta,16.4574
5/20/2002,Venta,16.4968
5/21/2002,Venta,16.4838
5/22/2002,Venta,16.5021
5/23/2002,Venta,16.4928
5/24/2002,Venta,16.4907
5/27/2002,Venta,16.5194
5/28/2002,Venta,16.5243
5/29/2002,Venta,16.5033
5/30/2002,Venta,16.5063
5/31/2002,Venta,16.5098
6/3/2002,Venta,16.5489
6/4/2002,Venta,16.5589
6/5/2002,Venta,16.5340
6/6/2002,Venta,16.5413
6/7/2002,Venta,16.5362
6/10/2002,Venta,16.5669
6/11/2002,Venta,16.5699
6/12/2002,Venta,16.5432
6/13/2002,Venta,16.5668
6/14/2002,Venta,16.5685
6/17/2002,Venta,16.5769
6/18/2002,Venta,16.5878
6/19/2002,Venta,16.5788
6/20/2002,Venta,16.5791
6/21/2002,Venta,16.5895
6/24/2002,Venta,16.6189
6/25/2002,Venta,16.6120
6/26/2002,Venta,16.6026
6/27/2002,Venta,16.6017
6/28/2002,Venta,16.5975
7/1/2002,Venta,16.6028
7/2/2002,Venta,16.6207
7/3/2002,Venta,16.6132
7/4/2002,Venta,16.6135
7/5/2002,Venta,16.6359
7/8/2002,Venta,16.6216
7/9/2002,Venta,16.6131
7/10/2002,Venta,16.6170
7/11/2002,Venta,16.6261
7/12/2002,Venta,16.6275
7/15/2002,Venta,16.6556
7/16/2002,Venta,16.6530
7/17/2002,Venta,16.6286
7/18/2002,Venta,16.6405
7/19/2002,Venta,16.6502
7/22/2002,Venta,16.6544
7/23/2002,Venta,16.6609
7/24/2002,Venta,16.6587
7/25/2002,Venta,16.6716
7/26/2002,Venta,16.6671
7/29/2002,Venta,16.6905
7/30/2002,Venta,16.6742
7/31/2002,Venta,16.6862
8/1/2002,Venta,16.6814
8/2/2002,Venta,16.6846
8/5/2002,Venta,16.6973
8/6/2002,Venta,16.7204
8/7/2002,Venta,16.7106
8/8/2002,Venta,16.7160
8/9/2002,Venta,16.7098
8/12/2002,Venta,16.7098
8/13/2002,Venta,16.7196
8/14/2002,Venta,16.7229
8/15/2002,Venta,16.7347
8/16/2002,Venta,16.7358
8/19/2002,Venta,16.7433
8/20/2002,Venta,16.7417
8/21/2002,Venta,16.7534
8/22/2002,Venta,16.7491
8/23/2002,Venta,16.7540
8/26/2002,Venta,16.7523
8/27/2002,Venta,16.7712
8/28/2002,Venta,16.7546
8/29/2002,Venta,16.7626
8/30/2002,Venta,16.7578
9/2/2002,Venta,16.7866
9/3/2002,Venta,16.7921
9/4/2002,Venta,16.7885
9/5/2002,Venta,16.7846
9/6/2002,Venta,16.8078
9/9/2002,Venta,16.7889
9/10/2002,Venta,16.8130
9/11/2002,Venta,16.8281
9/12/2002,Venta,16.8217
9/13/2002,Venta,16.8281
9/17/2002,Venta,16.8334
9/18/2002,Venta,16.8241
9/19/2002,Venta,16.8301
9/20/2002,Venta,16.8306
9/23/2002,Venta,16.8387
9/24/2002,Venta,16.8551
9/25/2002,Venta,16.8419
9/26/2002,Venta,16.8640
9/27/2002,Venta,16.8623
9/30/2002,Venta,16.8769
10/1/2002,Venta,16.8765
10/2/2002,Venta,16.8919
10/4/2002,Venta,16.8867
10/7/2002,Venta,16.9042
10/8/2002,Venta,16.8960
10/9/2002,Venta,16.9106
10/10/2002,Venta,16.9138
10/11/2002,Venta,16.9155
10/14/2002,Venta,16.9096
10/15/2002,Venta,16.9167
10/16/2002,Venta,16.9317
10/17/2002,Venta,16.9201
10/18/2002,Venta,16.9256
10/22/2002,Venta,16.9375
10/23/2002,Venta,16.9425
10/24/2002,Venta,16.9514
10/25/2002,Venta,16.9637
10/28/2002,Venta,16.9597
10/29/2002,Venta,16.9511
10/30/2002,Venta,16.9576
10/31/2002,Venta,16.9723
11/1/2002,Venta,16.9846
11/4/2002,Venta,16.9754
11/5/2002,Venta,16.9739
11/6/2002,Venta,16.9777
11/7/2002,Venta,16.9792
11/8/2002,Venta,16.9900
11/11/2002,Venta,16.9924
11/12/2002,Venta,16.9899
11/13/2002,Venta,17.0005
11/14/2002,Venta,16.9886
11/15/2002,Venta,16.9933
11/18/2002,Venta,17.0032
11/19/2002,Venta,17.0085
11/20/2002,Venta,17.0110
11/21/2002,Venta,16.9943
11/22/2002,Venta,17.0032
11/25/2002,Venta,17.0003
11/26/2002,Venta,16.9906
11/27/2002,Venta,17.0262
11/28/2002,Venta,17.0199
11/29/2002,Venta,17.0180
12/2/2002,Venta,17.0313
12/3/2002,Venta,17.0119
12/4/2002,Venta,17.0225
12/5/2002,Venta,17.0496
12/6/2002,Venta,17.0368
12/9/2002,Venta,17.0578
12/10/2002,Venta,17.0691
12/11/2002,Venta,17.0491
12/12/2002,Venta,17.0695
12/13/2002,Venta,17.0754
12/16/2002,Venta,17.0891
12/17/2002,Venta,17.0406
12/18/2002,Venta,17.0710
12/19/2002,Venta,17.0685
12/20/2002,Venta,17.0740
12/23/2002,Venta,17.0893
12/24/2002,Venta,17.0653
